,A,B,C,D,E,F1,G1,H1,I1,J1,M,N,K1,L,K,I,J,F,G,H,O,P,Q
2016-02-13 00:00:00,-2.4,-15.5,-5.1,-9.3,-7.0,-14.8,-7.5,-9.2,-1.6,-4.3,-18.9,-14.4,-6.9,-10.7,-16.7,-9.7,-73.6,-31.5,-24.7,-32.1,-16.7,-9.7,-73.6
2016-02-13 01:00:00,-2.2,-14.7,-4.8,-8.8,-6.5,-14.2,-7.1,-8.6,-1.5,-4.1,-18.1,-13.6,-6.5,-9.9,-15.4,-9.0,-69.3,-29.8,-23.6,-30.0,-15.4,-9.0,-69.3
2016-02-13 02:00:00,-1.9,-12.9,-4.3,-7.8,-5.8,-12.6,-6.3,-7.5,-1.3,-3.6,-16.3,-12.1,-5.6,-8.8,-13.5,-8.0,-61.0,-26.4,-21.2,-26.5,-13.5,-8.0,-61.0
2016-02-13 03:00:00,-1.6,-11.3,-3.8,-6.8,-5.2,-11.1,-5.6,-6.5,-1.2,-3.1,-14.6,-10.7,-4.9,-7.7,-11.7,-7.1,-53.7,-23.3,-18.9,-23.4,-11.7,-7.1,-53.7
2016-02-13 04:00:00,-1.5,-10.7,-3.7,-6.5,-4.9,-10.6,-5.4,-6.1,-1.1,-2.9,-14.1,-10.2,-4.6,-7.4,-11.2,-6.8,-51.1,-22.1,-18.1,-22.2,-11.2,-6.8,-51.1
2016-02-13 05:00:00,-1.6,-10.9,-3.7,-6.7,-5.1,-10.8,-5.4,-6.2,-1.2,-2.9,-14.7,-10.5,-4.7,-7.5,-11.3,-7.0,-52.2,-22.4,-18.8,-22.6,-11.3,-7.0,-52.2
2016-02-13 06:00:00,-1.7,-11.7,-4.0,-7.4,-5.4,-11.5,-5.7,-6.6,-1.3,-3.1,-16.0,-11.3,-5.0,-8.0,-12.2,-7.5,-55.6,-23.8,-20.5,-24.3,-12.2,-7.5,-55.6
2016-02-13 07:00:00,-2.0,-13.4,-4.5,-8.6,-6.2,-13.1,-6.4,-7.4,-1.5,-3.5,-18.6,-12.9,-5.7,-9.0,-13.8,-8.5,-62.6,-26.9,-23.7,-27.6,-13.8,-8.5,-62.6
2016-02-13 08:00:00,-2.6,-17.4,-5.8,-11.7,-8.0,-16.9,-8.2,-9.7,-2.0,-4.6,-24.7,-16.7,-7.5,-11.4,-17.7,-11.0,-78.9,-34.8,-31.3,-35.7,-17.7,-11.0,-78.9
2016-02-13 09:00:00,-4.0,-28.7,-9.1,-19.9,-13.4,-28.0,-12.9,-16.2,-3.2,-7.4,-40.0,-28.1,-11.7,-18.3,-30.3,-18.0,-126.4,-57.2,-50.6,-58.0,-30.3,-18.0,-126.4
2016-02-13 10:00:00,-5.6,-39.4,-12.2,-26.9,-18.5,-38.3,-17.5,-24.1,-4.5,-10.6,-52.9,-38.6,-16.6,-26.3,-44.9,-24.7,-184.5,-79.9,-68.1,-81.5,-44.9,-24.7,-184.5
2016-02-13 11:00:00,-7.1,-49.7,-15.7,-32.4,-22.1,-46.4,-21.9,-31.5,-5.6,-13.4,-62.2,-46.5,-21.7,-34.1,-55.7,-31.0,-230.4,-99.9,-81.3,-102.2,-55.7,-31.0,-230.4
2016-02-13 12:00:00,-7.8,-54.8,-17.8,-35.7,-24.3,-51.4,-24.2,-35.2,-6.2,-14.8,-69.6,-51.5,-23.7,-38.1,-60.3,-34.8,-253.1,-110.9,-90.6,-113.3,-60.3,-34.8,-253.1
2016-02-13 13:00:00,-9.2,-64.0,-20.6,-42.5,-28.8,-60.5,-28.3,-40.8,-7.3,-17.3,-83.4,-60.5,-27.9,-44.5,-70.3,-40.6,-296.5,-129.5,-108.0,-132.9,-70.3,-40.6,-296.5
2016-02-13 14:00:00,-11.7,-80.4,-26.5,-54.9,-37.3,-76.9,-35.9,-51.8,-9.6,-22.1,-108.5,-77.4,-36.1,-57.7,-90.1,-52.6,-374.7,-164.6,-140.2,-171.2,-90.1,-52.6,-374.7
2016-02-13 15:00:00,-13.5,-89.9,-30.4,-63.0,-43.3,-89.3,-41.6,-58.9,-11.1,-25.0,-124.6,-88.6,-41.2,-65.4,-102.1,-60.7,-420.6,-189.8,-160.7,-195.2,-102.1,-60.7,-420.6
2016-02-13 16:00:00,-12.7,-82.9,-27.9,-57.0,-40.4,-82.7,-39.5,-54.6,-10.1,-23.4,-113.9,-80.7,-38.1,-60.0,-95.0,-55.4,-394.2,-176.7,-147.4,-178.8,-95.0,-55.4,-394.2
2016-02-13 17:00:00,-9.2,-61.7,-20.3,-41.2,-29.7,-60.7,-28.9,-40.0,-7.5,-17.3,-84.5,-58.8,-27.9,-44.0,-70.1,-40.2,-294.9,-129.6,-109.3,-130.8,-70.1,-40.2,-294.9
2016-02-13 18:00:00,-7.0,-46.1,-15.3,-31.3,-22.5,-46.4,-21.3,-29.7,-5.8,-12.9,-65.1,-44.8,-21.4,-33.7,-52.8,-30.5,-224.2,-97.5,-83.8,-100.0,-52.8,-30.5,-224.2
2016-02-13 19:00:00,-5.5,-35.5,-12.2,-24.3,-18.0,-37.4,-16.6,-22.6,-4.6,-10.2,-51.9,-35.7,-16.8,-26.5,-41.0,-24.7,-172.3,-76.6,-66.7,-79.1,-41.0,-24.7,-172.3
2016-02-13 20:00:00,-3.5,-21.9,-7.5,-14.7,-11.5,-23.6,-10.5,-13.8,-2.9,-6.3,-32.1,-22.1,-10.5,-16.5,-25.9,-15.5,-106.6,-47.9,-41.2,-49.1,-25.9,-15.5,-106.6
2016-02-13 21:00:00,-2.1,-13.8,-4.6,-8.5,-7.0,-14.1,-6.6,-8.7,-1.7,-3.9,-18.9,-13.6,-6.4,-9.9,-15.7,-9.3,-67.2,-29.4,-24.5,-29.9,-15.7,-9.3,-67.2
2016-02-13 22:00:00,-1.8,-12.0,-4.0,-7.1,-5.8,-11.8,-5.8,-7.6,-1.4,-3.3,-15.4,-11.8,-5.4,-8.3,-13.2,-7.8,-58.0,-25.1,-20.2,-25.5,-13.2,-7.8,-58.0
2016-02-13 23:00:00,-2.0,-13.5,-4.5,-8.3,-6.7,-13.5,-6.9,-8.7,-1.5,-3.8,-17.5,-13.6,-6.0,-9.6,-14.6,-8.7,-66.1,-29.0,-22.8,-29.1,-14.6,-8.7,-66.1
2016-02-14 00:00:00,-2.2,-14.7,-5.0,-9.3,-7.5,-15.0,-8.2,-9.6,-1.6,-4.1,-19.0,-15.3,-6.5,-10.8,-15.1,-9.4,-73.6,-32.8,-24.6,-32.7,-15.1,-9.4,-73.6
2016-02-14 01:00:00,-2.1,-13.8,-4.7,-8.7,-6.9,-14.3,-7.8,-8.9,-1.4,-3.8,-18.1,-14.4,-6.1,-10.2,-14.0,-8.8,-69.5,-31.1,-23.4,-30.8,-14.0,-8.8,-69.5
2016-02-14 02:00:00,-1.8,-12.2,-4.2,-7.5,-6.0,-12.7,-6.8,-7.8,-1.3,-3.4,-16.3,-12.6,-5.5,-9.0,-12.6,-7.8,-61.4,-27.3,-21.0,-27.1,-12.6,-7.8,-61.4
2016-02-14 03:00:00,-1.6,-10.7,-3.7,-6.6,-5.2,-11.2,-5.9,-6.9,-1.2,-3.0,-14.5,-10.9,-4.9,-7.9,-11.4,-6.9,-54.0,-24.0,-18.7,-23.7,-11.4,-6.9,-54.0
2016-02-14 04:00:00,-1.5,-10.2,-3.5,-6.2,-4.9,-10.7,-5.5,-6.6,-1.1,-2.9,-13.8,-10.3,-4.6,-7.6,-10.8,-6.6,-51.5,-22.8,-17.8,-22.5,-10.8,-6.6,-51.5
2016-02-14 05:00:00,-1.6,-10.4,-3.6,-6.4,-5.0,-11.0,-5.6,-6.8,-1.2,-3.0,-14.2,-10.5,-4.7,-7.8,-10.9,-6.9,-53.4,-23.4,-18.3,-23.0,-10.9,-6.9,-53.4
2016-02-14 06:00:00,-1.7,-11.1,-3.8,-6.9,-5.3,-12.0,-5.9,-7.4,-1.2,-3.2,-15.3,-11.4,-5.1,-8.4,-11.4,-7.6,-58.4,-25.3,-19.7,-24.9,-11.4,-7.6,-58.4
2016-02-14 07:00:00,-2.0,-12.5,-4.2,-8.1,-5.9,-13.8,-6.6,-8.7,-1.4,-3.7,-17.4,-13.1,-5.8,-9.7,-12.6,-9.0,-67.9,-29.1,-22.5,-28.6,-12.6,-9.0,-67.9
2016-02-14 08:00:00,-2.7,-16.2,-5.3,-10.9,-7.5,-18.4,-8.3,-11.8,-1.8,-4.9,-22.3,-17.3,-7.5,-12.8,-15.5,-12.2,-90.8,-38.5,-29.0,-37.5,-15.5,-12.2,-90.8
2016-02-14 09:00:00,-4.4,-26.7,-8.2,-18.1,-11.9,-30.1,-13.1,-18.9,-3.0,-8.2,-36.7,-28.1,-12.2,-20.6,-25.1,-20.0,-150.5,-62.1,-47.9,-60.9,-25.1,-20.0,-150.5
2016-02-14 10:00:00,-6.0,-38.4,-12.1,-25.0,-16.4,-40.7,-18.7,-24.0,-4.2,-11.5,-52.6,-38.3,-17.2,-26.9,-37.6,-26.3,-211.6,-83.3,-68.4,-82.4,-37.6,-26.3,-211.6
2016-02-14 11:00:00,-7.2,-49.6,-16.1,-31.1,-21.0,-49.8,-24.0,-29.1,-5.2,-14.1,-64.1,-47.4,-20.9,-33.1,-49.4,-31.4,-251.8,-102.9,-83.4,-101.5,-49.4,-31.4,-251.8
2016-02-14 12:00:00,-7.9,-54.6,-18.1,-34.7,-23.3,-55.2,-26.3,-32.7,-5.7,-15.7,-70.3,-52.2,-22.8,-37.4,-54.9,-34.9,-273.3,-114.2,-91.7,-112.4,-54.9,-34.9,-273.3
2016-02-14 13:00:00,-9.4,-63.4,-21.0,-40.5,-27.0,-65.1,-30.6,-38.9,-6.7,-18.6,-82.7,-61.3,-27.1,-44.4,-63.6,-41.8,-327.5,-134.6,-108.0,-132.8,-63.6,-41.8,-327.5
2016-02-14 14:00:00,-12.0,-80.8,-27.1,-51.0,-34.3,-82.7,-38.5,-49.9,-8.7,-23.6,-105.4,-79.2,-34.9,-57.1,-81.7,-54.6,-419.7,-171.1,-137.7,-171.2,-81.7,-54.6,-419.7
2016-02-14 15:00:00,-13.7,-91.4,-30.4,-57.3,-40.3,-92.8,-43.7,-57.4,-10.1,-26.9,-121.8,-89.5,-40.2,-66.1,-91.7,-63.4,-469.2,-193.9,-158.8,-195.9,-91.7,-63.4,-469.2
2016-02-14 16:00:00,-12.9,-86.2,-27.5,-53.2,-37.0,-85.8,-40.6,-52.3,-9.5,-24.8,-113.5,-81.7,-36.9,-61.5,-85.7,-58.2,-425.7,-178.8,-147.8,-180.1,-85.7,-58.2,-425.7
2016-02-14 17:00:00,-9.6,-63.0,-20.1,-39.2,-27.1,-63.2,-29.6,-38.4,-7.0,-18.3,-83.8,-59.9,-26.6,-45.5,-62.5,-42.8,-313.2,-131.2,-109.2,-132.0,-62.5,-42.8,-313.2
2016-02-14 18:00:00,-7.2,-46.2,-15.3,-29.2,-20.8,-46.9,-22.5,-29.4,-5.3,-13.7,-63.1,-45.9,-20.3,-34.7,-46.8,-32.6,-239.0,-98.7,-82.1,-100.9,-46.8,-32.6,-239.0
2016-02-14 19:00:00,-5.7,-35.2,-12.2,-22.1,-17.0,-35.7,-17.8,-23.0,-4.3,-10.7,-48.9,-36.6,-16.5,-27.1,-37.5,-25.8,-186.7,-76.5,-63.8,-80.2,-37.5,-25.8,-186.7
2016-02-14 20:00:00,-3.5,-22.2,-7.5,-13.5,-10.8,-22.7,-11.3,-14.4,-2.7,-6.7,-30.6,-22.8,-10.6,-16.9,-23.1,-16.1,-114.3,-48.5,-40.0,-50.3,-23.1,-16.1,-114.3
2016-02-14 21:00:00,-2.1,-13.8,-4.6,-8.6,-6.7,-14.0,-7.2,-8.9,-1.6,-4.0,-18.6,-13.9,-6.4,-10.2,-14.4,-9.5,-70.2,-30.1,-24.2,-30.5,-14.4,-9.5,-70.2
2016-02-14 22:00:00,-1.8,-11.8,-4.1,-7.5,-5.6,-12.1,-6.2,-7.5,-1.4,-3.4,-15.7,-11.8,-5.4,-8.6,-12.3,-8.1,-61.1,-25.8,-20.5,-25.8,-12.3,-8.1,-61.1
2016-02-14 23:00:00,-1.9,-12.2,-4.3,-7.7,-5.8,-12.5,-6.3,-7.7,-1.4,-3.5,-16.3,-12.2,-5.6,-9.0,-12.8,-8.4,-62.7,-26.6,-21.2,-26.7,-12.8,-8.4,-62.7
2016-02-15 00:00:00,-1.7,-11.4,-4.1,-6.9,-5.4,-11.3,-5.8,-7.0,-1.3,-3.2,-14.9,-11.1,-5.2,-8.3,-12.0,-7.5,-56.0,-24.1,-19.4,-24.5,-12.0,-7.5,-56.0
2016-02-15 01:00:00,-1.6,-11.2,-4.0,-6.7,-5.4,-11.1,-5.8,-6.8,-1.3,-3.2,-14.9,-10.7,-5.1,-8.1,-12.1,-7.3,-55.4,-23.8,-19.4,-23.8,-12.1,-7.3,-55.4
2016-02-15 02:00:00,-1.6,-11.1,-4.0,-6.6,-5.3,-11.1,-5.8,-6.8,-1.2,-3.2,-14.8,-10.6,-5.1,-8.0,-12.1,-7.2,-55.1,-23.6,-19.3,-23.6,-12.1,-7.2,-55.1
2016-02-15 03:00:00,-1.6,-11.1,-4.0,-6.6,-5.3,-11.1,-5.7,-6.8,-1.2,-3.2,-14.7,-10.5,-5.1,-8.0,-12.0,-7.2,-55.0,-23.6,-19.1,-23.6,-12.0,-7.2,-55.0
2016-02-15 04:00:00,-1.6,-11.4,-4.1,-6.7,-5.4,-11.4,-5.7,-6.9,-1.3,-3.2,-15.0,-10.8,-5.1,-8.2,-12.2,-7.4,-56.1,-24.0,-19.5,-24.1,-12.2,-7.4,-56.1
2016-02-15 05:00:00,-1.7,-12.1,-4.2,-7.0,-5.7,-12.0,-5.9,-7.2,-1.3,-3.4,-15.9,-11.2,-5.3,-8.4,-12.7,-7.8,-58.5,-25.0,-20.5,-24.9,-12.7,-7.8,-58.5
2016-02-15 06:00:00,-2.0,-14.0,-4.7,-8.1,-6.6,-13.6,-6.6,-8.2,-1.5,-3.9,-18.5,-12.9,-6.0,-9.6,-14.6,-9.1,-67.0,-28.5,-23.9,-28.4,-14.6,-9.1,-67.0
2016-02-15 07:00:00,-2.8,-19.8,-6.6,-11.7,-9.3,-19.0,-9.4,-11.8,-2.1,-5.5,-25.9,-18.5,-8.5,-13.5,-21.2,-13.1,-94.7,-40.2,-33.6,-40.5,-21.2,-13.1,-94.7
2016-02-15 08:00:00,-5.2,-36.3,-12.2,-21.9,-17.1,-35.4,-18.5,-21.6,-4.1,-11.0,-46.8,-34.9,-16.4,-25.6,-41.0,-25.1,-174.9,-75.4,-61.8,-76.8,-41.0,-25.1,-174.9
2016-02-15 09:00:00,-10.3,-70.4,-24.9,-42.5,-32.4,-68.3,-37.3,-42.6,-7.8,-21.1,-91.2,-68.0,-33.0,-52.0,-77.4,-48.4,-351.4,-148.1,-120.1,-153.0,-77.4,-48.4,-351.4
2016-02-15 10:00:00,-16.7,-113.1,-39.3,-66.8,-51.4,-112.6,-59.9,-68.4,-12.6,-33.6,-147.7,-111.3,-52.6,-81.9,-124.9,-76.2,-573.9,-240.8,-193.9,-245.8,-124.9,-76.2,-573.9
2016-02-15 11:00:00,-20.3,-134.9,-47.1,-81.0,-62.4,-134.3,-71.8,-82.9,-15.0,-39.2,-180.6,-130.8,-61.9,-97.5,-148.3,-89.7,-682.8,-289.0,-234.9,-290.2,-148.3,-89.7,-682.8
2016-02-15 12:00:00,-21.2,-141.7,-50.1,-85.3,-66.1,-138.9,-74.0,-87.4,-15.6,-40.4,-189.2,-136.7,-64.7,-101.9,-153.7,-92.2,-704.0,-300.3,-245.2,-303.2,-153.7,-92.2,-704.0
2016-02-15 13:00:00,-21.0,-140.7,-49.8,-84.6,-65.1,-137.6,-73.5,-86.2,-15.4,-39.6,-184.0,-136.7,-63.8,-101.2,-150.8,-90.6,-700.7,-297.3,-239.0,-301.7,-150.8,-90.6,-700.7
2016-02-15 14:00:00,-21.9,-148.9,-52.1,-89.4,-68.0,-145.5,-77.2,-90.9,-16.5,-41.8,-195.4,-143.0,-66.6,-108.1,-158.5,-95.6,-730.7,-313.6,-253.6,-317.7,-158.5,-95.6,-730.7
2016-02-15 15:00:00,-21.9,-148.8,-52.6,-89.2,-68.0,-146.9,-76.8,-90.1,-16.3,-41.7,-198.3,-144.0,-66.8,-108.6,-156.9,-97.0,-727.1,-313.8,-256.3,-319.4,-156.9,-97.0,-727.1
2016-02-15 16:00:00,-20.8,-141.0,-50.4,-85.3,-65.7,-142.1,-73.6,-85.6,-15.7,-40.3,-190.2,-138.5,-64.0,-104.0,-149.3,-93.0,-690.9,-301.3,-246.1,-306.6,-149.3,-93.0,-690.9
2016-02-15 17:00:00,-17.7,-119.8,-43.7,-72.3,-54.5,-120.3,-62.5,-71.7,-13.3,-34.9,-162.6,-118.3,-54.9,-88.4,-127.3,-79.4,-596.3,-254.5,-210.8,-261.6,-127.3,-79.4,-596.3
2016-02-15 18:00:00,-13.6,-91.2,-33.3,-55.4,-41.6,-92.9,-48.5,-55.8,-10.3,-27.0,-125.6,-89.5,-42.2,-68.0,-98.9,-61.9,-461.8,-197.1,-162.9,-199.7,-98.9,-61.9,-461.8
2016-02-15 19:00:00,-9.1,-60.5,-21.9,-37.3,-27.9,-62.1,-32.3,-38.1,-6.9,-17.8,-84.4,-59.4,-28.2,-44.9,-65.6,-41.9,-310.9,-132.4,-109.1,-132.5,-65.6,-41.9,-310.9
2016-02-15 20:00:00,-5.0,-34.0,-11.9,-21.3,-15.5,-34.3,-18.4,-21.0,-4.0,-9.9,-46.4,-33.4,-16.0,-25.1,-37.5,-24.4,-181.1,-73.6,-60.2,-74.5,-37.5,-24.4,-181.1
2016-02-15 21:00:00,-3.1,-20.6,-7.1,-12.9,-9.6,-20.3,-11.2,-12.6,-2.3,-5.9,-26.7,-20.3,-9.2,-15.1,-22.4,-14.7,-105.7,-44.1,-34.9,-44.6,-22.4,-14.7,-105.7
2016-02-15 22:00:00,-2.2,-14.4,-5.1,-9.1,-6.8,-14.5,-8.1,-8.9,-1.6,-4.1,-19.3,-14.4,-6.6,-10.7,-15.9,-10.2,-74.4,-31.5,-25.0,-31.6,-15.9,-10.2,-74.4
2016-02-15 23:00:00,-1.9,-12.2,-4.4,-7.6,-5.6,-12.1,-6.6,-7.6,-1.4,-3.5,-16.6,-11.9,-5.6,-9.1,-13.7,-8.3,-63.8,-26.4,-21.5,-26.6,-13.7,-8.3,-63.8
2016-02-16 00:00:00,-1.7,-11.3,-4.0,-7.0,-5.3,-11.4,-6.0,-6.8,-1.2,-3.3,-15.1,-10.8,-5.1,-8.2,-12.5,-7.5,-57.6,-24.1,-19.6,-24.1,-12.5,-7.5,-57.6
2016-02-16 01:00:00,-1.7,-11.2,-3.9,-6.8,-5.2,-11.2,-5.8,-6.8,-1.2,-3.3,-15.1,-10.7,-4.9,-8.1,-12.4,-7.3,-56.7,-23.7,-19.6,-23.7,-12.4,-7.3,-56.7
2016-02-16 02:00:00,-1.7,-11.1,-3.9,-6.8,-5.2,-11.1,-5.7,-6.7,-1.2,-3.2,-15.1,-10.6,-4.9,-8.0,-12.5,-7.3,-56.5,-23.5,-19.5,-23.5,-12.5,-7.3,-56.5
2016-02-16 03:00:00,-1.7,-11.0,-3.8,-6.8,-5.2,-11.1,-5.7,-6.7,-1.2,-3.2,-14.9,-10.5,-4.9,-8.1,-12.4,-7.3,-56.3,-23.5,-19.3,-23.5,-12.4,-7.3,-56.3
2016-02-16 04:00:00,-1.7,-11.2,-3.9,-6.9,-5.3,-11.4,-6.0,-6.9,-1.2,-3.3,-15.0,-10.7,-4.9,-8.3,-12.3,-7.3,-57.1,-24.2,-19.5,-23.9,-12.3,-7.3,-57.1
2016-02-16 05:00:00,-1.8,-11.6,-4.1,-7.1,-5.5,-11.9,-6.3,-7.3,-1.3,-3.5,-15.5,-11.2,-5.1,-8.5,-12.6,-7.6,-59.2,-25.5,-20.2,-24.8,-12.6,-7.6,-59.2
2016-02-16 06:00:00,-2.1,-13.3,-4.7,-8.0,-6.4,-13.5,-7.3,-8.5,-1.4,-4.0,-17.7,-13.1,-5.7,-9.7,-14.5,-8.6,-66.9,-29.3,-23.2,-28.5,-14.5,-8.6,-66.9
2016-02-16 07:00:00,-3.0,-18.8,-6.8,-11.3,-9.2,-18.7,-10.3,-12.3,-2.1,-5.6,-25.3,-18.8,-8.1,-14.0,-21.2,-12.1,-94.8,-41.3,-33.0,-40.9,-21.2,-12.1,-94.8
2016-02-16 08:00:00,-5.7,-35.0,-12.9,-21.0,-17.2,-34.7,-19.1,-23.2,-4.1,-10.1,-47.5,-35.3,-15.9,-26.5,-41.0,-22.4,-180.0,-77.0,-61.7,-77.7,-41.0,-22.4,-180.0
2016-02-16 09:00:00,-11.1,-67.8,-24.8,-40.6,-33.2,-67.7,-35.4,-44.3,-8.0,-19.6,-93.5,-70.6,-31.7,-51.2,-79.8,-43.9,-352.7,-147.5,-121.1,-153.4,-79.8,-43.9,-352.7
2016-02-16 10:00:00,-17.5,-110.8,-39.6,-68.0,-52.9,-112.1,-57.1,-70.2,-12.8,-32.2,-152.0,-110.5,-50.9,-81.5,-126.9,-71.6,-559.5,-239.4,-197.0,-242.8,-126.9,-71.6,-559.5
2016-02-16 11:00:00,-20.2,-132.4,-47.8,-82.8,-64.4,-133.7,-68.2,-83.8,-15.1,-38.2,-182.1,-133.2,-59.8,-97.4,-151.8,-87.2,-662.3,-285.6,-235.3,-290.4,-151.8,-87.2,-662.3
2016-02-16 12:00:00,-20.7,-138.0,-50.3,-85.8,-68.4,-140.6,-71.4,-87.8,-15.7,-39.6,-187.6,-138.5,-62.9,-101.8,-157.0,-91.4,-693.6,-299.7,-242.9,-303.2,-157.0,-91.4,-693.6
2016-02-16 13:00:00,-20.6,-137.8,-49.8,-84.7,-67.6,-140.1,-71.3,-85.6,-15.4,-39.5,-184.9,-136.8,-61.8,-99.8,-153.7,-90.6,-681.8,-297.0,-239.7,-298.5,-153.7,-90.6,-681.8
2016-02-16 14:00:00,-21.7,-146.5,-52.2,-90.3,-70.9,-148.5,-75.2,-90.8,-16.4,-42.1,-197.3,-144.5,-65.2,-105.3,-160.8,-95.7,-700.8,-314.5,-255.8,-314.9,-160.8,-95.7,-700.8
2016-02-16 15:00:00,-22.0,-146.2,-52.5,-91.0,-71.3,-148.3,-75.7,-91.5,-16.1,-42.3,-196.8,-145.6,-64.7,-105.9,-158.9,-95.9,-709.0,-315.6,-255.3,-316.2,-158.9,-95.9,-709.0
2016-02-16 16:00:00,-21.3,-141.5,-51.1,-85.9,-68.4,-141.1,-71.5,-87.3,-15.2,-40.7,-185.7,-139.9,-62.3,-101.3,-151.3,-91.5,-684.0,-299.8,-241.6,-303.4,-151.3,-91.5,-684.0
2016-02-16 17:00:00,-18.3,-119.3,-43.6,-71.9,-58.5,-118.2,-59.8,-73.9,-12.8,-34.8,-158.2,-119.8,-53.3,-86.4,-129.7,-78.3,-581.4,-252.0,-205.8,-259.4,-129.7,-78.3,-581.4
2016-02-16 18:00:00,-13.9,-91.9,-33.8,-55.3,-44.9,-90.5,-45.8,-57.6,-9.8,-26.8,-122.2,-92.0,-41.4,-67.1,-101.0,-60.6,-452.0,-193.9,-158.8,-200.5,-101.0,-60.6,-452.0
2016-02-16 19:00:00,-8.9,-60.7,-22.4,-36.9,-29.7,-59.2,-31.1,-38.1,-6.7,-17.8,-81.0,-60.6,-27.6,-45.2,-68.7,-40.9,-305.1,-128.4,-105.5,-133.4,-68.7,-40.9,-305.1
2016-02-16 20:00:00,-5.1,-34.0,-12.5,-21.7,-16.7,-33.1,-18.1,-22.0,-3.8,-10.0,-45.2,-33.6,-15.5,-25.9,-39.2,-23.0,-174.7,-73.1,-58.9,-75.0,-39.2,-23.0,-174.7
2016-02-16 21:00:00,-3.1,-20.4,-7.2,-13.1,-10.0,-19.9,-11.0,-13.0,-2.3,-5.9,-26.8,-19.7,-9.1,-15.5,-23.2,-13.8,-103.6,-43.8,-35.0,-44.3,-23.2,-13.8,-103.6
2016-02-16 22:00:00,-2.2,-14.6,-5.2,-9.3,-7.1,-14.6,-7.5,-8.9,-1.6,-4.3,-19.2,-14.1,-6.5,-10.7,-16.5,-9.8,-72.4,-31.0,-25.1,-31.3,-16.5,-9.8,-72.4
2016-02-16 23:00:00,-1.8,-12.1,-4.4,-7.6,-6.1,-12.3,-6.3,-7.6,-1.3,-3.6,-16.3,-11.8,-5.4,-9.0,-13.8,-8.2,-61.4,-26.2,-21.2,-26.2,-13.8,-8.2,-61.4
2016-02-17 00:00:00,-1.7,-11.1,-4.0,-7.0,-5.4,-11.3,-6.0,-7.2,-1.2,-3.2,-15.2,-10.9,-5.0,-8.0,-12.4,-7.4,-56.1,-24.4,-19.6,-23.9,-12.4,-7.4,-56.1
2016-02-17 01:00:00,-1.7,-11.1,-3.9,-6.9,-5.3,-11.3,-5.9,-7.2,-1.2,-3.2,-14.8,-10.9,-5.0,-7.8,-12.1,-7.2,-55.5,-24.4,-19.2,-23.7,-12.1,-7.2,-55.5
2016-02-17 02:00:00,-1.7,-11.0,-3.8,-6.9,-5.3,-11.2,-5.8,-7.1,-1.2,-3.1,-14.7,-10.8,-4.9,-7.8,-12.1,-7.1,-54.2,-24.1,-19.1,-23.5,-12.1,-7.1,-54.2
2016-02-17 03:00:00,-1.7,-10.9,-3.8,-6.9,-5.3,-11.1,-5.7,-7.1,-1.2,-3.2,-14.7,-10.7,-4.9,-7.8,-12.1,-7.1,-54.3,-24.0,-19.1,-23.4,-12.1,-7.1,-54.3
2016-02-17 04:00:00,-1.7,-11.0,-4.0,-7.0,-5.4,-11.4,-5.9,-7.2,-1.2,-3.3,-15.1,-10.9,-5.0,-7.9,-12.3,-7.3,-56.9,-24.4,-19.6,-23.8,-12.3,-7.3,-56.9
2016-02-17 05:00:00,-1.7,-11.5,-4.2,-7.4,-5.7,-12.0,-6.2,-7.5,-1.3,-3.5,-15.8,-11.5,-5.3,-8.2,-13.0,-7.6,-61.3,-25.7,-20.6,-25.0,-13.0,-7.6,-61.3
2016-02-17 06:00:00,-2.0,-13.3,-4.9,-8.6,-6.5,-14.1,-7.1,-8.7,-1.5,-4.0,-17.8,-13.4,-6.1,-9.6,-15.1,-8.8,-72.5,-29.9,-23.3,-29.1,-15.1,-8.8,-72.5
2016-02-17 07:00:00,-2.9,-19.0,-7.0,-12.3,-9.1,-20.2,-10.2,-12.4,-2.1,-5.7,-25.1,-18.9,-8.9,-14.0,-21.2,-12.4,-102.8,-42.8,-32.9,-41.8,-21.2,-12.4,-102.8
2016-02-17 08:00:00,-5.4,-36.1,-13.0,-22.6,-16.8,-37.6,-19.2,-23.0,-3.9,-10.3,-47.1,-34.8,-16.5,-26.6,-38.1,-22.8,-181.0,-79.7,-61.3,-78.0,-38.1,-22.8,-181.0
2016-02-17 09:00:00,-10.7,-71.8,-25.2,-43.5,-33.0,-72.1,-36.9,-45.5,-7.6,-19.9,-92.4,-68.3,-31.0,-52.9,-72.9,-44.5,-338.5,-154.5,-120.0,-152.2,-72.9,-44.5,-338.5
2016-02-17 10:00:00,-17.1,-115.8,-39.3,-69.3,-53.8,-111.2,-58.2,-71.8,-12.2,-31.9,-148.3,-111.6,-48.6,-83.5,-121.1,-71.2,-533.0,-241.2,-192.4,-243.7,-121.1,-71.2,-533.0
2016-02-17 11:00:00,-20.3,-136.5,-46.7,-83.4,-64.4,-132.7,-69.9,-85.4,-14.8,-37.3,-178.6,-133.2,-58.9,-98.2,-146.0,-86.7,-629.8,-287.9,-230.6,-290.4,-146.0,-86.7,-629.8
