,A,B,C,D,E,F1,G1,H1,I1,J1,M,N,K1,L,K,I,J,F,G,H,O,P,Q
2016-01-24 10:00:00,-40.1,-274.8,-95.7,-168.0,-127.4,-278.6,-143.0,-169.6,-30.1,-75.6,-354.0,-264.4,-121.0,-193.7,-296.5,-178.5,-1322.7,-591.2,-459.7,-579.1,-296.5,-178.5,-1322.7
2016-01-24 11:00:00,-41.4,-284.8,-99.6,-174.7,-132.3,-290.2,-147.9,-176.9,-31.2,-78.8,-368.9,-273.8,-125.5,-201.1,-307.2,-185.0,-1376.2,-615.0,-478.8,-600.4,-307.2,-185.0,-1376.2
2016-01-24 12:00:00,-43.7,-301.3,-105.6,-186.0,-139.9,-307.2,-156.5,-187.5,-33.3,-83.6,-392.8,-289.5,-134.3,-213.0,-326.6,-197.0,-1462.2,-651.2,-509.7,-636.8,-326.6,-197.0,-1462.2
2016-01-24 13:00:00,-43.6,-300.8,-105.5,-185.1,-139.0,-305.9,-156.4,-185.9,-33.1,-83.0,-389.7,-289.1,-133.6,-212.0,-325.1,-195.5,-1454.4,-648.2,-505.8,-634.7,-325.1,-195.5,-1454.4
2016-01-24 14:00:00,-43.2,-298.8,-104.7,-183.1,-138.1,-304.1,-155.5,-184.0,-32.6,-82.1,-385.8,-286.3,-131.9,-210.3,-322.3,-193.2,-1439.5,-643.6,-500.5,-628.5,-322.3,-193.2,-1439.5
2016-01-24 15:00:00,-43.4,-300.4,-105.0,-182.4,-138.6,-305.3,-156.5,-184.2,-32.6,-82.2,-387.4,-287.0,-131.9,-211.3,-323.1,-193.3,-1441.4,-645.9,-502.2,-630.1,-323.1,-193.3,-1441.4
2016-01-24 16:00:00,-44.3,-306.2,-106.6,-185.0,-140.4,-311.7,-159.9,-187.3,-33.5,-84.2,-397.4,-293.3,-134.9,-216.0,-327.8,-195.7,-1465.9,-658.9,-515.0,-644.2,-327.8,-195.7,-1465.9
2016-01-24 17:00:00,-44.6,-307.2,-107.3,-184.1,-141.3,-314.1,-161.1,-186.9,-33.4,-83.8,-399.8,-292.9,-135.6,-216.4,-329.9,-195.8,-1472.1,-662.1,-517.0,-644.8,-329.9,-195.8,-1472.1
2016-01-24 18:00:00,-41.7,-284.0,-99.5,-170.6,-132.0,-290.7,-149.0,-173.5,-31.1,-77.8,-371.3,-272.3,-126.2,-201.5,-306.1,-183.3,-1377.7,-613.2,-480.3,-600.0,-306.1,-183.3,-1377.7
2016-01-24 19:00:00,-38.5,-258.5,-90.4,-157.9,-120.9,-262.2,-134.9,-159.8,-28.8,-71.9,-340.4,-250.8,-116.1,-185.3,-280.0,-170.3,-1273.2,-556.9,-441.1,-552.1,-280.0,-170.3,-1273.2
2016-01-24 20:00:00,-36.5,-243.8,-85.4,-150.6,-114.2,-247.9,-127.2,-151.8,-27.3,-68.2,-321.9,-237.8,-110.2,-175.5,-265.0,-162.0,-1204.6,-526.9,-417.4,-523.6,-265.0,-162.0,-1204.6
2016-01-24 21:00:00,-34.9,-233.0,-81.4,-144.3,-109.3,-237.1,-121.1,-145.3,-26.0,-65.3,-308.2,-226.8,-105.1,-167.6,-253.2,-155.1,-1150.1,-503.4,-399.5,-499.5,-253.2,-155.1,-1150.1
2016-01-24 22:00:00,-35.1,-234.9,-81.8,-144.4,-110.3,-237.5,-121.9,-145.7,-26.0,-65.7,-309.4,-227.2,-105.0,-168.1,-255.2,-155.5,-1157.0,-505.0,-401.2,-500.3,-255.2,-155.5,-1157.0
2016-01-24 23:00:00,-34.6,-231.7,-80.7,-141.5,-108.2,-232.7,-119.9,-142.9,-25.6,-64.9,-306.1,-223.0,-102.7,-165.4,-251.5,-151.8,-1133.7,-495.5,-396.6,-491.1,-251.5,-151.8,-1133.7
2016-01-25 00:00:00,-33.5,-225.7,-79.0,-136.2,-104.5,-223.5,-116.3,-138.5,-25.0,-63.0,-298.1,-216.2,-99.3,-160.5,-244.7,-146.4,-1093.6,-478.3,-386.1,-476.0,-244.7,-146.4,-1093.6
2016-01-25 01:00:00,-32.5,-219.6,-77.2,-131.8,-100.9,-215.3,-112.9,-134.2,-24.3,-61.1,-289.8,-211.0,-96.1,-156.6,-238.3,-142.0,-1060.8,-462.4,-375.2,-463.7,-238.3,-142.0,-1060.8
2016-01-25 02:00:00,-31.1,-210.3,-73.8,-126.4,-96.6,-205.7,-107.4,-128.3,-23.2,-58.7,-276.9,-202.1,-91.9,-149.9,-228.0,-135.9,-1015.6,-441.5,-358.8,-444.0,-228.0,-135.9,-1015.6
2016-01-25 03:00:00,-30.4,-205.3,-72.0,-123.4,-94.1,-200.9,-104.6,-125.4,-22.7,-57.4,-270.6,-197.2,-89.8,-146.2,-222.2,-132.3,-990.1,-431.0,-350.7,-433.2,-222.2,-132.3,-990.1
2016-01-25 04:00:00,-30.7,-207.7,-72.8,-124.7,-94.9,-204.2,-105.9,-127.2,-23.0,-58.2,-274.4,-198.7,-91.0,-147.5,-224.1,-133.8,-999.8,-437.2,-355.6,-437.2,-224.1,-133.8,-999.8
2016-01-25 05:00:00,-32.0,-216.4,-75.8,-130.0,-98.9,-213.9,-110.6,-133.2,-24.0,-60.8,-286.4,-206.9,-95.2,-153.7,-233.2,-139.8,-1042.3,-457.8,-371.2,-455.8,-233.2,-139.8,-1042.3
2016-01-25 06:00:00,-34.5,-234.5,-81.9,-141.0,-107.6,-231.8,-120.2,-144.2,-26.1,-66.0,-310.6,-224.1,-103.6,-166.3,-252.7,-151.7,-1129.1,-496.3,-402.7,-494.0,-252.7,-151.7,-1129.1
2016-01-25 07:00:00,-38.3,-261.1,-91.5,-157.3,-119.8,-257.4,-134.1,-160.2,-29.0,-73.6,-345.9,-248.9,-115.4,-185.2,-280.9,-168.6,-1257.5,-551.7,-448.4,-549.5,-280.9,-168.6,-1257.5
2016-01-25 08:00:00,-44.9,-306.9,-108.0,-185.7,-140.4,-303.0,-158.2,-188.5,-34.0,-86.3,-406.5,-293.0,-135.9,-219.1,-328.9,-197.6,-1479.9,-649.8,-526.8,-648.0,-328.9,-197.6,-1479.9
2016-01-25 09:00:00,-52.5,-357.7,-125.5,-217.8,-164.7,-356.8,-185.0,-220.2,-39.6,-100.5,-474.7,-341.5,-159.4,-256.6,-380.7,-231.0,-1735.6,-762.0,-614.9,-757.5,-380.7,-231.0,-1735.6
2016-01-25 10:00:00,-59.1,-401.3,-140.5,-246.2,-186.6,-404.1,-208.5,-246.6,-44.7,-112.5,-534.0,-386.5,-179.5,-289.1,-427.0,-259.2,-1960.6,-859.2,-691.2,-855.1,-427.0,-259.2,-1960.6
2016-01-25 11:00:00,-63.4,-427.7,-150.4,-262.2,-199.7,-431.0,-222.7,-262.8,-47.4,-120.0,-569.2,-413.3,-191.2,-309.1,-456.6,-278.0,-2095.7,-916.5,-736.6,-913.6,-456.6,-278.0,-2095.7
2016-01-25 12:00:00,-62.5,-419.2,-147.3,-258.6,-196.9,-425.5,-218.6,-258.6,-46.6,-117.8,-560.7,-407.7,-187.8,-304.1,-448.6,-274.9,-2068.2,-902.7,-725.0,-899.6,-448.6,-274.9,-2068.2
2016-01-25 13:00:00,-60.8,-409.1,-143.7,-252.6,-191.8,-415.5,-213.5,-252.3,-45.4,-114.7,-546.6,-397.9,-183.3,-297.4,-438.6,-269.0,-2018.3,-881.3,-706.7,-878.6,-438.6,-269.0,-2018.3
2016-01-25 14:00:00,-62.9,-425.9,-149.4,-262.4,-199.2,-432.7,-222.1,-261.8,-47.2,-118.9,-566.5,-413.7,-190.6,-309.5,-455.2,-278.6,-2098.1,-916.6,-732.7,-913.8,-455.2,-278.6,-2098.1
